"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 05, 2013","3.1397","3.1347","3.1519","3.1218","39.98K","0.08%"
"Sep 06, 2013","3.1637","3.1395","3.1756","3.1261","42.11K","0.76%"
"Sep 09, 2013","3.1183","3.1579","3.1657","3.1043","48.82K","-1.44%"
"Sep 10, 2013","3.0668","3.1081","3.1237","3.0533","55.81K","-1.65%"
"Sep 11, 2013","3.0718","3.0660","3.0940","3.0563","45.90K","0.16%"
"Sep 12, 2013","3.1164","3.0811","3.1291","3.0723","44.17K","1.45%"
"Sep 13, 2013","3.1137","3.1217","3.1253","3.0878","41.27K","-0.09%"
"Sep 16, 2013","3.0637","3.1047","3.1150","3.0505","48.88K","-1.61%"
"Sep 17, 2013","2.9983","3.0573","3.0630","2.9795","62.84K","-2.13%"
"Sep 18, 2013","3.0405","2.9869","3.0497","2.9793","43.47K","1.41%"
"Sep 19, 2013","3.0040","3.0350","3.0635","2.9958","36.29K","-1.20%"
"Sep 20, 2013","3.0042","3.0050","3.0266","2.9950","25.84K","0.01%"
"Sep 23, 2013","2.9562","3.0060","3.0126","2.9482","34.40K","-1.60%"
"Sep 24, 2013","2.9610","2.9472","2.9670","2.9300","38.21K","0.16%"
"Sep 25, 2013","2.9731","2.9600","3.0004","2.9571","26.19K","0.41%"
"Sep 26, 2013","3.0037","2.9667","3.0070","2.9667","19.37K","1.03%"
"Sep 27, 2013","2.9901","2.9952","3.0225","2.9764","25.56K","-0.45%"
"Sep 30, 2013","2.9710","2.9817","2.9820","2.9547","8.06K","-0.64%"
"Oct 01, 2013","2.9553","2.9692","2.9753","2.9241","63.23K","-0.53%"
"Oct 02, 2013","2.9927","2.9547","2.9970","2.9476","51.87K","1.27%"
"Oct 03, 2013","3.0033","2.9917","3.0205","2.9845","59.81K","0.35%"
"Oct 04, 2013","2.9990","2.9996","3.0175","2.9816","47.13K","-0.14%"
"Oct 07, 2013","3.0093","2.9991","3.0279","2.9643","59.91K","0.34%"
"Oct 08, 2013","3.0325","3.0062","3.0432","3.0029","45.71K","0.77%"
"Oct 09, 2013","3.0174","3.0332","3.0380","2.9873","55.46K","-0.50%"
"Oct 10, 2013","3.0700","3.0127","3.0806","3.0124","61.40K","1.74%"
"Oct 11, 2013","3.0349","3.0581","3.0585","3.0096","64.01K","-1.14%"
"Oct 14, 2013","3.0317","3.0339","3.0472","3.0042","38.57K","-0.11%"
"Oct 15, 2013","3.0170","3.0296","3.0414","3.0018","42.04K","-0.48%"
"Oct 16, 2013","3.0393","3.0086","3.0610","3.0075","60.47K","0.74%"
"Oct 17, 2013","2.9900","3.0384","3.0453","2.9702","56.38K","-1.62%"
"Oct 18, 2013","3.0354","2.9990","3.0375","2.9888","44.68K","1.52%"
"Oct 21, 2013","3.0106","3.0350","3.0448","3.0069","34.27K","-0.82%"
"Oct 22, 2013","2.9973","3.0083","3.0473","2.9940","33.48K","-0.44%"
"Oct 23, 2013","2.9233","2.9939","2.9965","2.9167","28.74K","-2.47%"
"Oct 24, 2013","2.9003","2.9200","2.9338","2.8944","23.33K","-0.79%"
"Oct 25, 2013","2.9097","2.9003","2.9181","2.8925","23.71K","0.32%"
"Oct 28, 2013","2.9644","2.9142","2.9687","2.9088","22.24K","1.88%"
"Oct 29, 2013","2.9641","2.9569","2.9668","2.9385","14.06K","-0.01%"
"Oct 30, 2013","2.9786","2.9601","2.9855","2.9576","20.37K","0.49%"
"Oct 31, 2013","2.9678","2.9750","2.9847","2.9507","7.02K","-0.36%"
"Nov 01, 2013","2.8822","2.9553","2.9693","2.8776","71.87K","-2.88%"
"Nov 04, 2013","2.8741","2.8833","2.8994","2.8592","58.14K","-0.28%"
"Nov 05, 2013","2.8641","2.8741","2.8875","2.8582","52.60K","-0.35%"
"Nov 06, 2013","2.8696","2.8723","2.8924","2.8645","62.64K","0.19%"
"Nov 07, 2013","2.8392","2.8679","2.8778","2.8285","56.63K","-1.06%"
"Nov 08, 2013","2.8719","2.8422","2.8788","2.8319","56.12K","1.15%"
"Nov 11, 2013","2.8913","2.8664","2.9022","2.8664","49.56K","0.68%"
"Nov 12, 2013","2.8532","2.8908","2.9015","2.8468","61.44K","-1.32%"
"Nov 13, 2013","2.8977","2.8575","2.9026","2.8500","55.00K","1.56%"
"Nov 14, 2013","2.9306","2.8926","2.9466","2.8876","52.88K","1.14%"
"Nov 15, 2013","2.9389","2.9304","2.9438","2.9217","47.59K","0.28%"
"Nov 18, 2013","2.9222","2.9390","2.9450","2.9097","41.72K","-0.57%"
"Nov 19, 2013","2.9058","2.9168","2.9431","2.9017","36.29K","-0.56%"
"Nov 20, 2013","2.9545","2.9113","2.9595","2.9054","33.14K","1.68%"
"Nov 21, 2013","3.0067","2.9535","3.0083","2.9490","38.08K","1.77%"
"Nov 22, 2013","3.0413","3.0066","3.0508","2.9972","34.90K","1.15%"
"Nov 25, 2013","3.0321","3.0175","3.0530","2.9701","43.37K","-0.30%"
"Nov 26, 2013","3.0444","3.0314","3.0548","3.0219","27.20K","0.41%"
"Nov 27, 2013","3.0469","3.0486","3.0570","3.0389","21.62K","0.08%"
"Nov 28, 2013","3.0375","3.0423","3.0511","3.0354","-","-0.31%"
"Nov 29, 2013","3.0478","3.0487","3.0710","3.0355","-","0.34%"
